iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
213,-1.8571068520326745e6,14.709571794296156,1567.2860186574635,0.8420142037077947,1,⊕
214,-1.8744707414915492e6,14.36328355636774,1567.2860186574635,0.7535813676514589,1,⊕
215,-1.8948341548628574e6,13.961848454014461,1567.2860186574635,0.9050771363636619,1,⊕
216,-1.913307231034242e6,13.816212820052689,1567.2860186574635,0.944851358291831,2,⊕
217,-1.932508996285824e6,14.222040416863768,1567.2860186574635,0.8872587276230361,1,⊕
218,-1.9512277499105346e6,14.289493360181641,1567.2860186574635,0.8402453642959308,1,⊕
219,-1.9700133988824526e6,14.061469394283497,1567.2860186574635,0.8392654542728843,1,⊕
220,-1.9887790871302688e6,14.336218985922294,1567.2860186574635,0.8519765294043674,1,⊕
221,-2.0069112456952983e6,13.74829649068448,1567.2860186574635,0.8074285109113885,1,⊕
222,-2.0254614173443785e6,15.025117749982638,1567.2860186574635,0.8613871705517961,1,⊕
223,-2.0431198189024387e6,15.49052175604268,1567.2860186574635,0.7502600345149895,1,⊕
224,-2.0607397246292424e6,13.709087745619264,1567.2860186574635,0.7261210615392354,1,⊕
225,-2.0786597295827004e6,14.20015119422457,1567.2860186574635,0.8345063266198509,1,⊕
226,-2.097401689567919e6,14.54529496506854,1567.2860186574635,0.842584590516876,1,⊕
227,-2.1143414810189833e6,14.19529850795943,1567.2860186574635,0.7434834592799147,1,⊕
228,-2.1333182330642e6,14.161490416887693,1567.2860186574635,0.8534319743822699,1,⊕
229,-2.1520163414618443e6,13.64234417101534,1567.2860186574635,0.8429092883857202,1,⊕
230,-2.170086330708565e6,14.1487091826731,1567.2860186574635,0.8456101201335208,1,⊕
231,-2.1896614198229513e6,15.013570915565447,1567.2860186574635,0.8832411086087146,1,⊕
232,-2.2067565388037637e6,14.183357352152168,1567.2860186574635,0.7268865128418242,1,⊕
233,-2.22415732524255e6,13.589361088911504,1567.2860186574635,0.7832160708982969,1,⊕
234,-2.2423961601320524e6,14.590200150679228,1567.2860186574635,0.8568411313267832,1,⊕
